date;name;review;favorite;model
07/29/2006;Chris;The 2007 Passat Wagon replaced my V8 Touareg. The wagon offers more space and utility than my Touareg did, while providing a much better driving experience. I'm averaging 29 mpg combined and about 34 mph hwy...roughly double what I got in the Touareg. This also turns heads more than the Touareg did new. Any stigma my wife thought she'd feel with a wagon is absolutely gone. She loves the style and realizes it's a smarter purchase than another SUV would've been. This is an Audi / Mercedes / BMW quality vehicle at a Chevy price.;By far the 2.0T engine. It has torque all over the place while it gets 30 mpg. This vehicle's handling is incredible, it feels like I'm driving a compact car. We love the way the DVD Navigation system dresses up the interior. It makes it feel like a $60,000 car. The trunk is huge and the power lifting gate is incredibly handy. ;volkswagen_passat
07/13/2006;Sam;You won't find a better car at this price. I leased a 2003 base Passat Wagon and liked that too. This time I went for the leather package. I have nothing to complain about so far. It is stylish enough for a night outing. It has good handling and decent fuel economy. Its cargo space is so spacious that you don't need an SUV. ;;volkswagen_passat
07/07/2006;SeattleBob;I've had my 2007 Passat 2.0T for almost a month. I'm averaging 29.6 mpg. This car replaced my unreliable 2003 Land Rover Discovery. My heart wanted a sporty convertible. My head wanted a good mileage and plenty of cargo space. This car does it all. It is a joy to drive and it has plenty of space for 4+ people and cargo. It has a solid feel, very comfortable, and superior fit and finsh. It has plenty of bells and whistles to compete with luxury cars twice the price. The large sunroof fills the desire for feeling the sun and wind. This car should be on your short list if you are seeking a sporty, roomy, fuel efficient car under $30,000.;The fit and finish that VW is famous for, great handling, good gas mileage, and spacious interior.;volkswagen_passat
06/17/2006;jnwfla;My wife bought this car to replace a 2003 Buick Rendezvous. She is thriled. She gets the space she needed and the zip she did not have. And, the car looks great. She loves all the features, but the XM radio is on the top of her list (go figure). Now she can listen to even more sports talk radio....what a girl (and, her in it, makes the car look even sexier than it already is). Anyone looking at SUV's should consider this car.;XM radio, push button key, power liftgate, turbo power, lots of storage space, sunroof, ride and looks great.;volkswagen_passat
06/05/2006;gjk;"In the approximately 3 weeks we have had the black on black wagon we have been stopped repeatedly by people asking what type of car is it, what year is it, is it a BMW, etc. We had 2002 Audi A6 wagon for the last four years and did not give anything up by getting this car except for saving a bunch of money. Its fit and finish are top notch, its engine excellent, its stlying is sharp, and its ride is fun. Get the sport package for no other reason than the sport seats which are much better than the ""comfort"" seats. Also it has metal on dash instead of wood for a little more sporty appearance. This car is loaded with features and technology. We also looked at BMW 325xi and Subaru Outback but this was by for the best for the money. We have had no problems to date. ";The engine, power liftgate, room, looks, active xenon headlights...its really a complete package.;volkswagen_passat
06/01/2006;Steve Myers;"The Passat looks like a Mercedes competitor at a fraction of the cost. VW has done it again, with a Sport Wagon that feels larger inside than it is on the outside. This Teuton has classy looks, a kick-butt blower engine, comfort, style, and a TON of ""standard options,"" for a darned good price. There are unobtrusive storage compartments everywhere. The keyless key-ignition, a no-lever emergency brake, and a hill- hugger extra clutch add to the attractiveness of this car. It even has a driver-controlled data management system that will translate programmed orders into seven languages (incl. Chinese). Take one out for a spin and you'll never buy another Taurus wagon or a minivan.";The triptronic 6-speed automatic transmission, data management module in dash, ease of maneuvering, pep, programmable alarm, HUGE interior, and attention to detail everywhere.;volkswagen_passat
05/31/2006;sc;The Passat's size is excellent. One problem is the low windows and size, create a blind area on the driver's side for oncoming cars. You need to crain your neck 'round to make sure there isn't a vehicle in the lane immediately on your left. Otherwise this is a fun car.;;volkswagen_passat
05/30/2006;V Dubagon;I am new to the wagon, however we also own a 2006 Passat Value Edition. We love them both. They are always fun and stylish. This car definitley stands out over the Accords or Camrys. You couldn't ask for a better vehicle. It has oodles of room, lots of power for this size of vehicle vs. engine. VW has done it again. What a great car company. ;Navigation, Sirius radio, Dynaudio and for the little one...rear airbags. ;volkswagen_passat
05/24/2006;rainer;I have had this car now for almost a month. I have driven 2,675 miles. I It handles like a charm. There is no excess lean in corners. In rain or shine it sticks to the road like it is on rails. I am waiting for the winter and snow. My fuel mileage so far has been 22 mpg - city, 31.5 mpg - highway, avg. 27.2. I am using the Triptronic when I first start the car and drive in that mode it gives me better gas mileage. After the car has warmed up, I switch to standard auto. I also use Tiptronic in the city for the same reason.;It has the best steering system that I ever had. It is very responsive and direct at any speed. I just love the handling of the car. Its controls are easy to use and its seats are extremly comfortable, better than in my old 2004 240C Benz, and it has lots of room.;volkswagen_passat
05/12/2006;justin h;Regardless of which VW you drive the suspension build is much greater than most car brands. There is no play in the steering wheel, no sway around corners, and plenty of power now that the 2.0 4 banger is gone as a base engine. After renting Pontiac's and Fords, and driving many other brands, driving a VW is how driving should feel.;;volkswagen_passat
05/04/2006;VW2007;Driving so far (2 months) has been great. My gas mileage on a 420 mile trip was 31.4 mpg. The only thing missing is Homelink controls for garage doors.;Comfort of seating, both front and back;volkswagen_passat
04/29/2006;jake;Currently I am braking in the car. It only has 235 miles. The gas mileage is 22-27 city, in mixed highway and freeway driving on regular unleaded gas. My dealer told me that you do not have to use super. I think that after the car is broken in, that the gas mileage will go up. I took the car out in the rain today and it handled great it was a pleasure to drive. The electronic assisted steering and the 4Matic are just great. That's about it for now will advise more later.;The steering,4Matic, Triptronic transmission, and power to spare.;volkswagen_passat
